gameID,gameDate,isHome,opponent,team,teamSaves_last,opponentSaves_last,teamSaves_rolling_5,opponentSaves_rolling_5,teamSaves_rolling_3,opponentSaves_rolling_3,teamSaves_rolling_10,opponentSaves_rolling_10,teamSaves_rolling_15,opponentSaves_rolling_15,opponentTeamSaves_last,opponentOpponentSaves_last,opponentTeamSaves_rolling_5,opponentOpponentSaves_rolling_5,opponentTeamSaves_rolling_3,opponentOpponentSaves_rolling_3,opponentTeamSaves_rolling_10,opponentOpponentSaves_rolling_10,opponentTeamSaves_rolling_15,opponentOpponentSaves_rolling_15,teamCorsi_last,opponentCorsi_last,teamCorsi_rolling_5,opponentCorsi_rolling_5,teamCorsi_rolling_3,opponentCorsi_rolling_3,teamCorsi_rolling_10,opponentCorsi_rolling_10,teamCorsi_rolling_15,opponentCorsi_rolling_15,opponentTeamCorsi_last,opponentOpponentCorsi_last,opponentTeamCorsi_rolling_5,opponentOpponentCorsi_rolling_5,opponentTeamCorsi_rolling_3,opponentOpponentCorsi_rolling_3,opponentTeamCorsi_rolling_10,opponentOpponentCorsi_rolling_10,opponentTeamCorsi_rolling_15,opponentOpponentCorsi_rolling_15,teamFenwick_last,opponentFenwick_last,teamFenwick_rolling_5,opponentFenwick_rolling_5,teamFenwick_rolling_3,opponentFenwick_rolling_3,teamFenwick_rolling_10,opponentFenwick_rolling_10,teamFenwick_rolling_15,opponentFenwick_rolling_15,opponentTeamFenwick_last,opponentOpponentFenwick_last,opponentTeamFenwick_rolling_5,opponentOpponentFenwick_rolling_5,opponentTeamFenwick_rolling_3,opponentOpponentFenwick_rolling_3,opponentTeamFenwick_rolling_10,opponentOpponentFenwick_rolling_10,opponentTeamFenwick_rolling_15,opponentOpponentFenwick_rolling_15,backToBack,teamSaves,opponentSaves,corsiFor,corsiAgainst,fenwickFor,fenwickAgainst,splitGame
2024020118,2024-10-25,True,OTT,VGK,34.0,24.0,28.0,24.4,33.333333333333336,23.0,26.714285714285715,22.714285714285715,26.714285714285715,22.714285714285715,31.0,18.0,25.8,25.6,29.333333333333332,23.666666666666668,26.666666666666668,26.0,26.666666666666668,26.0,62.0,71.0,62.6,64.6,61.0,70.0,59.0,60.142857142857146,59.0,60.142857142857146,50.0,68.0,58.6,60.6,57.333333333333336,63.0,60.5,61.166666666666664,60.5,61.166666666666664,39.0,58.0,41.0,48.6,37.0,55.333333333333336,38.57142857142857,45.42857142857143,38.57142857142857,45.42857142857143,34.0,54.0,42.8,41.6,38.666666666666664,47.0,42.333333333333336,43.333333333333336,42.333333333333336,43.333333333333336,False,35,22,50,77,38,56,False
2024020119,2024-10-25,True,NYI,NJD,15.0,37.0,26.4,29.8,25.0,31.0,24.6,28.0,24.6,28.0,10.0,30.0,23.2,32.4,20.0,32.333333333333336,22.833333333333332,30.833333333333332,22.833333333333332,30.833333333333332,80.0,50.0,64.4,63.6,63.666666666666664,61.333333333333336,61.6,61.7,61.6,61.7,60.0,34.0,64.8,53.6,64.0,51.666666666666664,64.66666666666667,54.333333333333336,64.66666666666667,54.333333333333336,58.0,33.0,47.0,45.6,48.0,43.666666666666664,44.7,42.5,44.7,42.5,50.0,18.0,48.8,36.6,49.333333333333336,33.333333333333336,47.5,36.833333333333336,47.5,36.833333333333336,True,26,33,65,60,52,42,False
2024020119,2024-10-25,False,NJD,NYI,10.0,30.0,23.2,32.4,20.0,32.333333333333336,22.833333333333332,30.833333333333332,22.833333333333332,30.833333333333332,15.0,37.0,26.4,29.8,25.0,31.0,24.6,28.0,24.6,28.0,60.0,34.0,64.8,53.6,64.0,51.666666666666664,64.66666666666667,54.333333333333336,64.66666666666667,54.333333333333336,80.0,50.0,64.4,63.6,63.666666666666664,61.333333333333336,61.6,61.7,61.6,61.7,50.0,18.0,48.8,36.6,49.333333333333336,33.333333333333336,47.5,36.833333333333336,47.5,36.833333333333336,58.0,33.0,47.0,45.6,48.0,43.666666666666664,44.7,42.5,44.7,42.5,False,33,26,60,65,42,52,False
2024020120,2024-10-25,True,NSH,CHI,24.0,31.0,24.4,27.0,20.666666666666668,29.666666666666668,25.285714285714285,26.285714285714285,25.285714285714285,26.285714285714285,33.0,38.0,26.2,34.4,28.0,33.333333333333336,24.5,34.166666666666664,24.5,34.166666666666664,60.0,54.0,62.6,57.6,64.0,53.0,61.857142857142854,60.857142857142854,61.857142857142854,60.857142857142854,67.0,63.0,63.8,62.6,64.66666666666667,61.666666666666664,65.5,59.5,65.5,59.5,44.0,41.0,41.0,41.0,46.0,37.666666666666664,42.142857142857146,43.142857142857146,42.142857142857146,43.142857142857146,56.0,43.0,50.4,41.2,51.0,43.0,51.5,39.166666666666664,51.5,39.166666666666664,False,31,27,61,64,45,48,False
2024020120,2024-10-25,False,CHI,NSH,33.0,38.0,26.2,34.4,28.0,33.333333333333336,24.5,34.166666666666664,24.5,34.166666666666664,24.0,31.0,24.4,27.0,20.666666666666668,29.666666666666668,25.285714285714285,26.285714285714285,25.285714285714285,26.285714285714285,67.0,63.0,63.8,62.6,64.66666666666667,61.666666666666664,65.5,59.5,65.5,59.5,60.0,54.0,62.6,57.6,64.0,53.0,61.857142857142854,60.857142857142854,61.857142857142854,60.857142857142854,56.0,43.0,50.4,41.2,51.0,43.0,51.5,39.166666666666664,51.5,39.166666666666664,44.0,41.0,41.0,41.0,46.0,37.666666666666664,42.142857142857146,43.142857142857146,42.142857142857146,43.142857142857146,False,27,31,64,61,48,45,False
2024020121,2024-10-25,True,PIT,EDM,30.0,33.0,25.4,29.4,25.0,31.666666666666668,22.285714285714285,30.428571428571427,22.285714285714285,30.428571428571427,22.0,35.0,28.0,32.0,29.0,33.0,29.0,29.25,29.0,29.25,60.0,64.0,61.4,61.8,64.66666666666667,59.666666666666664,62.285714285714285,61.42857142857143,62.285714285714285,61.42857142857143,82.0,52.0,68.6,66.0,69.0,69.0,64.125,65.5,64.125,65.5,44.0,51.0,46.0,42.8,48.333333333333336,42.333333333333336,47.857142857142854,38.57142857142857,47.857142857142854,38.57142857142857,59.0,40.0,50.8,47.2,49.666666666666664,50.666666666666664,47.875,47.0,47.875,47.0,False,27,46,88,59,70,38,False
2024020121,2024-10-25,False,EDM,PIT,22.0,35.0,28.0,32.0,29.0,33.0,29.0,29.25,29.0,29.25,30.0,33.0,25.4,29.4,25.0,31.666666666666668,22.285714285714285,30.428571428571427,22.285714285714285,30.428571428571427,76.0,58.0,68.6,66.0,69.0,69.0,64.125,65.5,64.125,65.5,60.0,64.0,61.4,61.8,64.66666666666667,59.666666666666664,62.285714285714285,61.42857142857143,62.285714285714285,61.42857142857143,53.0,46.0,50.8,47.2,49.666666666666664,50.666666666666664,47.875,47.0,47.875,47.0,44.0,51.0,46.0,42.8,48.333333333333336,42.333333333333336,47.857142857142854,38.57142857142857,47.857142857142854,38.57142857142857,False,46,27,59,88,38,70,False
2024020122,2024-10-26,True,DET,BUF,28.0,21.0,28.4,21.8,27.333333333333332,19.666666666666668,26.875,23.5,26.875,23.5,37.0,15.0,31.4,20.8,34.666666666666664,14.666666666666666,31.571428571428573,21.714285714285715,31.571428571428573,21.714285714285715,66.0,62.0,58.0,58.6,54.0,59.666666666666664,61.0,59.375,61.0,59.375,50.0,80.0,52.2,65.0,45.0,71.33333333333333,54.714285714285715,64.57142857142857,54.714285714285715,64.57142857142857,38.0,43.0,40.8,41.4,37.0,40.666666666666664,44.0,40.875,44.0,40.875,33.0,58.0,35.6,50.8,28.666666666666668,55.666666666666664,36.285714285714285,50.0,36.285714285714285,50.0,False,22,34,67,55,51,38,False
2024020122,2024-10-26,False,BUF,DET,37.0,15.0,31.4,20.8,34.666666666666664,14.666666666666666,31.571428571428573,21.714285714285715,31.571428571428573,21.714285714285715,28.0,21.0,28.4,21.8,27.333333333333332,19.666666666666668,26.875,23.5,26.875,23.5,50.0,80.0,52.2,65.0,45.0,71.33333333333333,54.714285714285715,64.57142857142857,54.714285714285715,64.57142857142857,66.0,62.0,58.0,58.6,54.0,59.666666666666664,61.0,59.375,61.0,59.375,33.0,58.0,35.6,50.8,28.666666666666668,55.666666666666664,36.285714285714285,50.0,36.285714285714285,50.0,38.0,43.0,40.8,41.4,37.0,40.666666666666664,44.0,40.875,44.0,40.875,False,34,22,55,67,38,51,False
2024020123,2024-10-26,False,PHI,MIN,24.0,14.0,26.2,22.2,23.666666666666668,20.666666666666668,27.428571428571427,24.0,27.428571428571427,24.0,19.0,26.0,24.6,23.4,24.333333333333332,23.0,24.714285714285715,26.142857142857142,24.714285714285715,26.142857142857142,49.0,52.0,58.6,57.8,57.0,51.333333333333336,57.42857142857143,58.57142857142857,57.42857142857143,58.57142857142857,47.0,62.0,55.4,58.8,50.0,58.333333333333336,58.42857142857143,60.142857142857146,58.42857142857143,60.142857142857146,29.0,34.0,38.2,42.0,36.666666666666664,36.333333333333336,38.857142857142854,43.42857142857143,38.857142857142854,43.42857142857143,34.0,41.0,39.0,43.2,37.0,42.333333333333336,41.42857142857143,44.285714285714285,41.42857142857143,44.285714285714285,False,16,21,56,58,42,36,False
2024020123,2024-10-26,True,MIN,PHI,19.0,26.0,24.6,23.4,24.333333333333332,23.0,24.714285714285715,26.142857142857142,24.714285714285715,26.142857142857142,24.0,14.0,26.2,22.2,23.666666666666668,20.666666666666668,27.428571428571427,24.0,27.428571428571427,24.0,47.0,62.0,55.4,58.8,50.0,58.333333333333336,58.42857142857143,60.142857142857146,58.42857142857143,60.142857142857146,49.0,52.0,58.6,57.8,57.0,51.333333333333336,57.42857142857143,58.57142857142857,57.42857142857143,58.57142857142857,34.0,41.0,39.0,43.2,37.0,42.333333333333336,41.42857142857143,44.285714285714285,41.42857142857143,44.285714285714285,29.0,34.0,38.2,42.0,36.666666666666664,36.333333333333336,38.857142857142854,43.42857142857143,38.857142857142854,43.42857142857143,False,21,16,58,56,36,42,False
2024020124,2024-10-26,True,UTA,LAK,24.0,27.0,21.4,30.6,20.333333333333332,31.0,24.5,28.125,24.5,28.125,21.0,25.0,23.6,26.4,20.0,28.666666666666668,24.25,24.375,24.25,24.375,67.0,51.0,64.4,52.0,68.0,52.0,61.875,57.25,61.875,57.25,50.0,51.0,60.0,54.2,59.0,51.666666666666664,61.75,57.375,61.75,57.375,42.0,37.0,49.6,33.8,51.0,34.0,45.0,39.5,45.0,39.5,39.0,31.0,43.8,37.0,47.333333333333336,32.666666666666664,43.5,40.625,43.5,40.625,False,24,20,48,54,33,40,False
2024020124,2024-10-26,False,LAK,UTA,21.0,25.0,23.6,26.4,20.0,28.666666666666668,24.25,24.375,24.25,24.375,24.0,27.0,21.4,30.6,20.333333333333332,31.0,24.5,28.125,24.5,28.125,50.0,51.0,60.0,54.2,59.0,51.666666666666664,61.75,57.375,61.75,57.375,67.0,51.0,64.4,52.0,68.0,52.0,61.875,57.25,61.875,57.25,39.0,31.0,43.8,37.0,47.333333333333336,32.666666666666664,43.5,40.625,43.5,40.625,42.0,37.0,49.6,33.8,51.0,34.0,45.0,39.5,45.0,39.5,False,20,24,54,48,40,33,False
2024020125,2024-10-26,True,TOR,BOS,27.0,25.0,27.8,24.8,31.666666666666668,26.333333333333332,27.625,24.375,27.625,24.375,22.0,40.0,28.6,28.8,28.666666666666668,30.0,26.375,29.875,26.375,29.875,62.0,50.0,57.2,54.6,59.666666666666664,58.666666666666664,58.625,57.0,58.625,57.0,70.0,58.0,63.2,63.4,66.66666666666667,63.333333333333336,65.875,60.5,65.875,60.5,46.0,41.0,40.4,44.2,40.666666666666664,48.666666666666664,40.125,45.25,40.125,45.25,61.0,35.0,47.4,46.2,51.333333333333336,45.333333333333336,47.875,42.875,47.875,42.875,False,20,30,66,58,46,40,False
2024020125,2024-10-26,False,BOS,TOR,22.0,40.0,28.6,28.8,28.666666666666668,30.0,26.375,29.875,26.375,29.875,27.0,25.0,27.8,24.8,31.666666666666668,26.333333333333332,27.625,24.375,27.625,24.375,70.0,58.0,63.2,63.4,66.66666666666667,63.333333333333336,65.875,60.5,65.875,60.5,62.0,50.0,57.2,54.6,59.666666666666664,58.666666666666664,58.625,57.0,58.625,57.0,61.0,35.0,47.4,46.2,51.333333333333336,45.333333333333336,47.875,42.875,47.875,42.875,46.0,41.0,40.4,44.2,40.666666666666664,48.666666666666664,40.125,45.25,40.125,45.25,False,30,20,58,66,40,46,False
2024020126,2024-10-26,True,STL,MTL,38.0,21.0,29.4,23.0,33.0,22.666666666666668,31.142857142857142,23.0,31.142857142857142,23.0,40.0,22.0,31.0,24.0,32.666666666666664,21.333333333333332,29.25,24.5,29.25,24.5,51.0,80.0,57.6,66.0,57.0,70.66666666666667,57.857142857142854,69.28571428571429,57.857142857142854,69.28571428571429,58.0,70.0,55.8,64.2,54.666666666666664,62.666666666666664,56.75,62.75,56.75,62.75,34.0,65.0,36.0,52.2,36.333333333333336,57.666666666666664,36.42857142857143,54.142857142857146,36.42857142857143,54.142857142857146,35.0,61.0,37.4,47.6,34.666666666666664,51.333333333333336,39.25,45.125,39.25,45.125,False,29,21,61,67,39,46,False
2024020126,2024-10-26,False,MTL,STL,40.0,22.0,31.0,24.0,32.666666666666664,21.333333333333332,29.25,24.5,29.25,24.5,38.0,21.0,29.4,23.0,33.0,22.666666666666668,31.142857142857142,23.0,31.142857142857142,23.0,58.0,70.0,55.8,64.2,54.666666666666664,62.666666666666664,56.75,62.75,56.75,62.75,51.0,80.0,57.6,66.0,57.0,70.66666666666667,57.857142857142854,69.28571428571429,57.857142857142854,69.28571428571429,35.0,61.0,37.4,47.6,34.666666666666664,51.333333333333336,39.25,45.125,39.25,45.125,34.0,65.0,36.0,52.2,36.333333333333336,57.666666666666664,36.42857142857143,54.142857142857146,36.42857142857143,54.142857142857146,False,21,29,67,61,46,39,False
2024020127,2024-10-26,True,WSH,TBL,14.0,24.0,22.6,26.2,22.666666666666668,28.333333333333332,22.714285714285715,24.714285714285715,22.714285714285715,24.714285714285715,26.0,19.0,23.0,23.2,23.0,25.0,23.833333333333332,24.166666666666668,23.833333333333332,24.166666666666668,52.0,49.0,60.0,56.0,61.0,57.333333333333336,59.142857142857146,56.0,59.142857142857146,56.0,62.0,47.0,61.2,51.0,62.333333333333336,49.333333333333336,60.833333333333336,51.833333333333336,60.833333333333336,51.833333333333336,34.0,29.0,42.6,37.8,43.333333333333336,40.666666666666664,40.857142857142854,38.42857142857143,40.857142857142854,38.42857142857143,41.0,34.0,41.4,36.2,44.333333333333336,35.333333333333336,41.333333333333336,36.833333333333336,41.333333333333336,36.833333333333336,False,32,18,56,63,34,46,False
2024020127,2024-10-26,False,TBL,WSH,26.0,19.0,23.0,23.2,23.0,25.0,23.833333333333332,24.166666666666668,23.833333333333332,24.166666666666668,14.0,24.0,22.6,26.2,22.666666666666668,28.333333333333332,22.714285714285715,24.714285714285715,22.714285714285715,24.714285714285715,62.0,47.0,61.2,51.0,62.333333333333336,49.333333333333336,60.833333333333336,51.833333333333336,60.833333333333336,51.833333333333336,52.0,49.0,60.0,56.0,61.0,57.333333333333336,59.142857142857146,56.0,59.142857142857146,56.0,41.0,34.0,41.4,36.2,44.333333333333336,35.333333333333336,41.333333333333336,36.833333333333336,41.333333333333336,36.833333333333336,34.0,29.0,42.6,37.8,43.333333333333336,40.666666666666664,40.857142857142854,38.42857142857143,40.857142857142854,38.42857142857143,False,18,32,63,56,46,34,False
2024020128,2024-10-26,False,NYR,ANA,27.0,37.0,31.8,23.4,34.666666666666664,22.0,31.5,24.166666666666668,31.5,24.166666666666668,26.0,24.0,28.2,28.0,27.0,29.0,27.428571428571427,29.0,27.428571428571427,29.0,85.0,66.0,63.8,72.8,64.66666666666667,74.0,63.166666666666664,70.16666666666667,63.166666666666664,70.16666666666667,52.0,58.0,61.8,60.6,66.0,59.0,65.14285714285714,61.0,65.14285714285714,61.0,59.0,48.0,41.6,53.8,41.0,56.0,41.5,52.5,41.5,52.5,38.0,44.0,46.6,44.6,48.666666666666664,43.666666666666664,49.42857142857143,45.57142857142857,49.42857142857143,45.57142857142857,False,30,32,65,69,46,51,False
2024020128,2024-10-26,True,ANA,NYR,26.0,24.0,28.2,28.0,27.0,29.0,27.428571428571427,29.0,27.428571428571427,29.0,27.0,37.0,31.8,23.4,34.666666666666664,22.0,31.5,24.166666666666668,31.5,24.166666666666668,52.0,58.0,61.8,60.6,66.0,59.0,65.14285714285714,61.0,65.14285714285714,61.0,85.0,66.0,63.8,72.8,64.66666666666667,74.0,63.166666666666664,70.16666666666667,63.166666666666664,70.16666666666667,38.0,44.0,46.6,44.6,48.666666666666664,43.666666666666664,49.42857142857143,45.57142857142857,49.42857142857143,45.57142857142857,59.0,48.0,41.6,53.8,41.0,56.0,41.5,52.5,41.5,52.5,False,32,30,69,65,51,46,False
2024020129,2024-10-26,True,WPG,CGY,39.0,30.0,30.2,24.4,31.666666666666668,24.333333333333332,29.571428571428573,24.0,29.571428571428573,24.0,29.0,32.0,28.0,29.0,31.666666666666668,28.0,27.857142857142858,27.428571428571427,27.857142857142858,27.428571428571427,63.0,77.0,60.4,66.0,60.333333333333336,70.33333333333333,61.142857142857146,64.57142857142857,61.142857142857146,64.57142857142857,55.0,63.0,63.6,62.4,63.0,66.66666666666667,63.285714285714285,61.714285714285715,63.285714285714285,61.714285714285715,41.0,59.0,41.2,48.0,42.333333333333336,52.333333333333336,41.714285714285715,47.42857142857143,41.714285714285715,47.42857142857143,38.0,46.0,46.4,44.2,42.666666666666664,48.666666666666664,44.857142857142854,45.0,44.857142857142854,45.0,False,30,26,75,64,52,45,False
2024020129,2024-10-26,False,CGY,WPG,29.0,32.0,28.0,29.0,31.666666666666668,28.0,27.857142857142858,27.428571428571427,27.857142857142858,27.428571428571427,39.0,30.0,30.2,24.4,31.666666666666668,24.333333333333332,29.571428571428573,24.0,29.571428571428573,24.0,55.0,63.0,63.6,62.4,63.0,66.66666666666667,63.285714285714285,61.714285714285715,63.285714285714285,61.714285714285715,63.0,77.0,60.4,66.0,60.333333333333336,70.33333333333333,61.142857142857146,64.57142857142857,61.142857142857146,64.57142857142857,38.0,46.0,46.4,44.2,42.666666666666664,48.666666666666664,44.857142857142854,45.0,44.857142857142854,45.0,41.0,59.0,41.2,48.0,42.333333333333336,52.333333333333336,41.714285714285715,47.42857142857143,41.714285714285715,47.42857142857143,False,26,30,64,75,45,52,False
2024020130,2024-10-26,False,NYI,FLA,24.0,26.0,25.8,27.8,21.333333333333332,31.666666666666668,25.22222222222222,27.11111111111111,25.22222222222222,27.11111111111111,33.0,26.0,25.0,30.8,21.333333333333332,29.666666666666668,24.285714285714285,30.142857142857142,24.285714285714285,30.142857142857142,58.0,52.0,57.6,61.6,63.0,57.0,55.55555555555556,62.22222222222222,55.55555555555556,62.22222222222222,60.0,65.0,63.4,57.0,61.666666666666664,57.333333333333336,64.0,55.857142857142854,64.0,55.857142857142854,44.0,38.0,43.2,42.4,48.0,36.333333333333336,42.888888888888886,42.77777777777778,42.888888888888886,42.77777777777778,42.0,52.0,46.8,40.2,49.0,39.0,46.714285714285715,39.0,46.714285714285715,39.0,False,25,23,60,59,47,48,False
2024020130,2024-10-26,True,FLA,NYI,33.0,26.0,25.0,30.8,21.333333333333332,29.666666666666668,24.285714285714285,30.142857142857142,24.285714285714285,30.142857142857142,24.0,26.0,25.8,27.8,21.333333333333332,31.666666666666668,25.22222222222222,27.11111111111111,25.22222222222222,27.11111111111111,60.0,65.0,63.4,57.0,61.666666666666664,57.333333333333336,64.0,55.857142857142854,64.0,55.857142857142854,58.0,52.0,57.6,61.6,63.0,57.0,55.55555555555556,62.22222222222222,55.55555555555556,62.22222222222222,42.0,52.0,46.8,40.2,49.0,39.0,46.714285714285715,39.0,46.714285714285715,39.0,44.0,38.0,43.2,42.4,48.0,36.333333333333336,42.888888888888886,42.77777777777778,42.888888888888886,42.77777777777778,True,23,25,59,60,48,47,False
2024020131,2024-10-26,False,NSH,CBJ,26.0,32.0,24.2,25.2,25.666666666666668,24.666666666666668,24.0,26.166666666666668,24.0,26.166666666666668,27.0,31.0,27.8,32.2,26.333333333333332,35.333333333333336,24.857142857142858,33.714285714285715,24.857142857142858,33.714285714285715,70.0,59.0,59.4,57.4,57.333333333333336,58.333333333333336,58.833333333333336,56.666666666666664,58.833333333333336,56.666666666666664,64.0,61.0,62.6,61.8,68.33333333333333,58.333333333333336,65.28571428571429,59.714285714285715,65.28571428571429,59.714285714285715,54.0,42.0,43.2,41.4,41.666666666666664,42.666666666666664,43.666666666666664,40.333333333333336,43.666666666666664,40.333333333333336,48.0,45.0,49.0,43.6,54.333333333333336,41.0,51.0,40.0,51.0,40.0,False,29,25,55,67,39,51,False
2024020131,2024-10-26,True,CBJ,NSH,27.0,31.0,27.8,32.2,26.333333333333332,35.333333333333336,24.857142857142858,33.714285714285715,24.857142857142858,33.714285714285715,26.0,32.0,24.2,25.2,25.666666666666668,24.666666666666668,24.0,26.166666666666668,24.0,26.166666666666668,64.0,61.0,62.6,61.8,68.33333333333333,58.333333333333336,65.28571428571429,59.714285714285715,65.28571428571429,59.714285714285715,70.0,59.0,59.4,57.4,57.333333333333336,58.333333333333336,58.833333333333336,56.666666666666664,58.833333333333336,56.666666666666664,48.0,45.0,49.0,43.6,54.333333333333336,41.0,51.0,40.0,51.0,40.0,54.0,42.0,43.2,41.4,41.666666666666664,42.666666666666664,43.666666666666664,40.333333333333336,43.666666666666664,40.333333333333336,True,25,29,67,55,51,39,False
2024020132,2024-10-26,False,DAL,CHI,31.0,27.0,23.4,29.4,24.333333333333332,31.0,26.0,26.375,26.0,26.375,25.0,27.0,24.8,26.6,25.333333333333332,25.0,27.0,24.25,27.0,24.25,61.0,64.0,62.8,55.8,62.0,55.666666666666664,61.75,61.25,61.75,61.25,50.0,62.0,60.0,63.0,58.0,63.666666666666664,55.625,64.375,55.625,64.375,45.0,48.0,45.0,39.2,44.666666666666664,41.333333333333336,42.5,43.75,42.5,43.75,41.0,46.0,44.0,42.0,40.666666666666664,44.666666666666664,40.125,45.125,40.125,45.125,True,26,22,65,59,43,45,False
2024020132,2024-10-26,True,CHI,DAL,25.0,27.0,24.8,26.6,25.333333333333332,25.0,27.0,24.25,27.0,24.25,31.0,27.0,23.4,29.4,24.333333333333332,31.0,26.0,26.375,26.0,26.375,50.0,62.0,60.0,63.0,58.0,63.666666666666664,55.625,64.375,55.625,64.375,61.0,64.0,62.8,55.8,62.0,55.666666666666664,61.75,61.25,61.75,61.25,41.0,46.0,44.0,42.0,40.666666666666664,44.666666666666664,40.125,45.125,40.125,45.125,45.0,48.0,45.0,39.2,44.666666666666664,41.333333333333336,42.5,43.75,42.5,43.75,False,22,26,59,65,45,43,False
2024020133,2024-10-26,False,VAN,PIT,46.0,27.0,32.2,32.6,33.0,33.666666666666664,30.88888888888889,29.0,30.88888888888889,29.0,31.0,24.0,27.0,26.6,27.666666666666668,27.666666666666668,25.833333333333332,25.333333333333332,25.833333333333332,25.333333333333332,59.0,88.0,67.2,71.0,69.0,74.0,63.55555555555556,68.0,63.55555555555556,68.0,54.0,60.0,58.4,60.0,57.0,58.0,56.833333333333336,61.0,56.833333333333336,61.0,38.0,70.0,48.6,53.0,50.0,55.666666666666664,46.77777777777778,49.55555555555556,46.77777777777778,49.55555555555556,41.0,44.0,42.8,44.2,43.0,45.0,41.666666666666664,44.0,41.666666666666664,44.0,True,30,21,53,58,37,48,False
2024020133,2024-10-26,True,PIT,VAN,31.0,24.0,27.0,26.6,27.666666666666668,27.666666666666668,25.833333333333332,25.333333333333332,25.833333333333332,25.333333333333332,46.0,27.0,32.2,32.6,33.0,33.666666666666664,30.88888888888889,29.0,30.88888888888889,29.0,54.0,60.0,58.4,60.0,57.0,58.0,56.833333333333336,61.0,56.833333333333336,61.0,59.0,88.0,67.2,71.0,69.0,74.0,63.55555555555556,68.0,63.55555555555556,68.0,41.0,44.0,42.8,44.2,43.0,45.0,41.666666666666664,44.0,41.666666666666664,44.0,38.0,70.0,48.6,53.0,50.0,55.666666666666664,46.77777777777778,49.55555555555556,46.77777777777778,49.55555555555556,False,21,30,58,53,48,37,False
2024020134,2024-10-26,False,VGK,SJS,27.0,24.0,26.6,23.0,27.333333333333332,25.333333333333332,29.0,24.375,29.0,24.375,35.0,22.0,30.6,23.0,38.0,23.0,27.75,22.625,27.75,22.625,51.0,67.0,57.4,66.6,58.333333333333336,68.33333333333333,57.375,67.5,57.375,67.5,50.0,77.0,57.8,68.2,59.333333333333336,75.66666666666667,57.875,62.25,57.875,62.25,37.0,42.0,39.8,47.2,42.333333333333336,45.333333333333336,39.75,49.375,39.75,49.375,38.0,56.0,37.6,52.0,38.333333333333336,58.666666666666664,38.5,46.75,38.5,46.75,False,35,23,59,71,40,56,False
2024020134,2024-10-26,True,SJS,VGK,35.0,22.0,30.6,23.0,38.0,23.0,27.75,22.625,27.75,22.625,27.0,24.0,26.6,23.0,27.333333333333332,25.333333333333332,29.0,24.375,29.0,24.375,50.0,77.0,57.8,68.2,59.333333333333336,75.66666666666667,57.875,62.25,57.875,62.25,51.0,67.0,57.4,66.6,58.333333333333336,68.33333333333333,57.375,67.5,57.375,67.5,38.0,56.0,37.6,52.0,38.333333333333336,58.666666666666664,38.5,46.75,38.5,46.75,37.0,42.0,39.8,47.2,42.333333333333336,45.333333333333336,39.75,49.375,39.75,49.375,True,23,35,71,59,56,40,False
2024020135,2024-10-26,False,SEA,CAR,30.0,39.0,25.4,33.4,26.0,35.333333333333336,24.333333333333332,31.166666666666668,24.333333333333332,31.166666666666668,32.0,29.0,25.8,25.2,26.0,25.0,25.75,26.375,25.75,26.375,77.0,63.0,67.8,58.0,67.0,54.666666666666664,65.33333333333333,57.0,65.33333333333333,57.0,63.0,55.0,61.8,60.8,60.666666666666664,62.333333333333336,62.375,59.5,62.375,59.5,59.0,41.0,53.4,38.2,54.666666666666664,37.666666666666664,51.333333333333336,37.0,51.333333333333336,37.0,46.0,38.0,44.2,42.4,44.0,42.333333333333336,44.875,42.5,44.875,42.5,False,18,35,76,51,70,28,False
2024020135,2024-10-26,True,CAR,SEA,32.0,29.0,25.8,25.2,26.0,25.0,25.75,26.375,25.75,26.375,30.0,39.0,25.4,33.4,26.0,35.333333333333336,24.333333333333332,31.166666666666668,24.333333333333332,31.166666666666668,63.0,55.0,61.8,60.8,60.666666666666664,62.333333333333336,62.375,59.5,62.375,59.5,77.0,63.0,67.8,58.0,67.0,54.666666666666664,65.33333333333333,57.0,65.33333333333333,57.0,46.0,38.0,44.2,42.4,44.0,42.333333333333336,44.875,42.5,44.875,42.5,59.0,41.0,53.4,38.2,54.666666666666664,37.666666666666664,51.333333333333336,37.0,51.333333333333336,37.0,False,35,18,51,76,28,70,False
2024020136,2024-10-27,True,EDM,DET,34.0,22.0,33.4,19.0,33.666666666666664,15.666666666666666,31.875,21.75,31.875,21.75,27.0,46.0,25.8,33.6,25.666666666666668,36.333333333333336,22.875,32.375,22.875,32.375,55.0,67.0,51.0,68.0,46.333333333333336,69.0,54.75,64.875,54.75,64.875,88.0,59.0,67.4,60.6,70.33333333333333,61.666666666666664,65.5,61.125,65.5,61.125,38.0,51.0,34.4,52.6,29.666666666666668,53.0,36.5,50.125,36.5,50.125,70.0,38.0,51.8,41.6,54.666666666666664,42.333333333333336,50.625,38.5,50.625,38.5,True,31,24,57,64,37,47,False
